condition_id,catalyst,loading_g_L,pH,irradiance_mW_cm2,scavenger,replicate,time_min,C_over_C0,absorbance_664nm
C116,N-TiO2,1.25,7.0,80,none,2,30,0.59112,0.61015
C116,N-TiO2,1.25,7.0,80,none,2,45,0.4638,0.47947
C116,N-TiO2,1.25,7.0,80,none,2,60,0.34206,0.36109
C116,N-TiO2,1.25,7.0,80,none,2,90,0.21598,0.21523
C116,N-TiO2,1.25,7.0,80,none,2,120,0.14137,0.14901
C116,N-TiO2,1.25,7.0,80,none,3,0,1.02163,1.06635
C116,N-TiO2,1.25,7.0,80,none,3,5,0.93744,0.98226
C116,N-TiO2,1.25,7.0,80,none,3,10,0.80137,0.84228
C116,N-TiO2,1.25,7.0,80,none,3,20,0.69489,0.72756
C116,N-TiO2,1.25,7.0,80,none,3,30,0.55545,0.58495
C116,N-TiO2,1.25,7.0,80,none,3,45,0.47257,0.4884
C116,N-TiO2,1.25,7.0,80,none,3,60,0.32429,0.32733
C116,N-TiO2,1.25,7.0,80,none,3,90,0.23034,0.24039
C116,N-TiO2,1.25,7.0,80,none,3,120,0.12111,0.13851
C117,N-TiO2,1.25,7.0,105,none,1,0,0.96784,1.00065
C117,N-TiO2,1.25,7.0,105,none,1,5,0.88756,0.92982
C117,N-TiO2,1.25,7.0,105,none,1,10,0.82075,0.88785
C117,N-TiO2,1.25,7.0,105,none,1,20,0.66648,0.70482
C117,N-TiO2,1.25,7.0,105,none,1,30,0.54964,0.57252
C117,N-TiO2,1.25,7.0,105,none,1,45,0.45031,0.47688
C117,N-TiO2,1.25,7.0,105,none,1,60,0.30601,0.32912
C117,N-TiO2,1.25,7.0,105,none,1,90,0.20516,0.21877
C117,N-TiO2,1.25,7.0,105,none,1,120,0.10944,0.12554
C117,N-TiO2,1.25,7.0,105,none,2,0,1.00453,1.05883
C117,N-TiO2,1.25,7.0,105,none,2,5,0.9259,0.96513
C117,N-TiO2,1.25,7.0,105,none,2,10,0.83373,0.88223
C117,N-TiO2,1.25,7.0,105,none,2,20,0.69652,0.73207
C117,N-TiO2,1.25,7.0,105,none,2,30,0.61452,0.65151
C117,N-TiO2,1.25,7.0,105,none,2,45,0.44199,0.47112
C117,N-TiO2,1.25,7.0,105,none,2,60,0.32877,0.33234
C117,N-TiO2,1.25,7.0,105,none,2,90,0.19929,0.21884
C117,N-TiO2,1.25,7.0,105,none,2,120,0.11481,0.10917
C117,N-TiO2,1.25,7.0,105,none,3,0,1.00187,1.056
C117,N-TiO2,1.25,7.0,105,none,3,5,0.90509,0.94744
C117,N-TiO2,1.25,7.0,105,none,3,10,0.83414,0.88184
C117,N-TiO2,1.25,7.0,105,none,3,20,0.71743,0.76005
C117,N-TiO2,1.25,7.0,105,none,3,30,0.58007,0.61913
C117,N-TiO2,1.25,7.0,105,none,3,45,0.40433,0.43735
C117,N-TiO2,1.25,7.0,105,none,3,60,0.32052,0.34169
C117,N-TiO2,1.25,7.0,105,none,3,90,0.19752,0.21323
C117,N-TiO2,1.25,7.0,105,none,3,120,0.11524,0.13343
C118,N-TiO2,1.25,8.5,55,none,1,0,0.97959,1.01247
C118,N-TiO2,1.25,8.5,55,none,1,5,0.92329,0.97541
C118,N-TiO2,1.25,8.5,55,none,1,10,0.86586,0.89825
C118,N-TiO2,1.25,8.5,55,none,1,20,0.74241,0.7697
C118,N-TiO2,1.25,8.5,55,none,1,30,0.6393,0.67458
C118,N-TiO2,1.25,8.5,55,none,1,45,0.51406,0.54372
C118,N-TiO2,1.25,8.5,55,none,1,60,0.41995,0.43707
C118,N-TiO2,1.25,8.5,55,none,1,90,0.247,0.26361
C118,N-TiO2,1.25,8.5,55,none,1,120,0.15988,0.17943
C118,N-TiO2,1.25,8.5,55,none,2,0,1.00825,1.06938
C118,N-TiO2,1.25,8.5,55,none,2,5,0.96778,1.00092
C118,N-TiO2,1.25,8.5,55,none,2,10,0.86747,0.91285
C118,N-TiO2,1.25,8.5,55,none,2,20,0.78283,0.82457
C118,N-TiO2,1.25,8.5,55,none,2,30,0.68035,0.70404
C118,N-TiO2,1.25,8.5,55,none,2,45,0.52859,0.55091
C118,N-TiO2,1.25,8.5,55,none,2,60,0.43606,0.46041
C118,N-TiO2,1.25,8.5,55,none,2,90,0.29113,0.30983
C118,N-TiO2,1.25,8.5,55,none,2,120,0.20384,0.21399
C118,N-TiO2,1.25,8.5,55,none,3,0,0.99103,1.04322
C118,N-TiO2,1.25,8.5,55,none,3,5,0.9413,0.97985
C118,N-TiO2,1.25,8.5,55,none,3,10,0.88328,0.92005
C118,N-TiO2,1.25,8.5,55,none,3,20,0.74438,0.76854
C118,N-TiO2,1.25,8.5,55,none,3,30,0.6502,0.68158
C118,N-TiO2,1.25,8.5,55,none,3,45,0.50822,0.54505
C118,N-TiO2,1.25,8.5,55,none,3,60,0.43909,0.46417
C118,N-TiO2,1.25,8.5,55,none,3,90,0.2628,0.28223
C118,N-TiO2,1.25,8.5,55,none,3,120,0.18314,0.19059
C119,N-TiO2,1.25,8.5,80,none,1,0,0.99934,1.0364
C119,N-TiO2,1.25,8.5,80,none,1,5,0.90869,0.9547
C119,N-TiO2,1.25,8.5,80,none,1,10,0.83095,0.88236
C119,N-TiO2,1.25,8.5,80,none,1,20,0.69743,0.74108
C119,N-TiO2,1.25,8.5,80,none,1,30,0.64613,0.6829
C119,N-TiO2,1.25,8.5,80,none,1,45,0.53,0.56134
C119,N-TiO2,1.25,8.5,80,none,1,60,0.34311,0.35674
C119,N-TiO2,1.25,8.5,80,none,1,90,0.23651,0.26107
C119,N-TiO2,1.25,8.5,80,none,1,120,0.14484,0.14478
C119,N-TiO2,1.25,8.5,80,none,2,0,0.98288,1.03385
C119,N-TiO2,1.25,8.5,80,none,2,5,0.91929,0.95799
C119,N-TiO2,1.25,8.5,80,none,2,10,0.87126,0.92786
C119,N-TiO2,1.25,8.5,80,none,2,20,0.6887,0.71428
C119,N-TiO2,1.25,8.5,80,none,2,30,0.59219,0.6179
C119,N-TiO2,1.25,8.5,80,none,2,45,0.45857,0.46725
C119,N-TiO2,1.25,8.5,80,none,2,60,0.38392,0.41874
C119,N-TiO2,1.25,8.5,80,none,2,90,0.28403,0.31069
C119,N-TiO2,1.25,8.5,80,none,2,120,0.17768,0.19671
C119,N-TiO2,1.25,8.5,80,none,3,0,1.02146,1.06545
C119,N-TiO2,1.25,8.5,80,none,3,5,0.94821,0.98804
C119,N-TiO2,1.25,8.5,80,none,3,10,0.88472,0.92924
C119,N-TiO2,1.25,8.5,80,none,3,20,0.74125,0.77744
C119,N-TiO2,1.25,8.5,80,none,3,30,0.65506,0.69413
C119,N-TiO2,1.25,8.5,80,none,3,45,0.5084,0.52889
C119,N-TiO2,1.25,8.5,80,none,3,60,0.40615,0.4195
C119,N-TiO2,1.25,8.5,80,none,3,90,0.29108,0.31085
C119,N-TiO2,1.25,8.5,80,none,3,120,0.1602,0.15994
C120,N-TiO2,1.25,8.5,105,none,1,0,1.05057,1.10036
C120,N-TiO2,1.25,8.5,105,none,1,5,0.90402,0.95067
C120,N-TiO2,1.25,8.5,105,none,1,10,0.90185,0.94975
C120,N-TiO2,1.25,8.5,105,none,1,20,0.72845,0.77946
C120,N-TiO2,1.25,8.5,105,none,1,30,0.61595,0.64592
C120,N-TiO2,1.25,8.5,105,none,1,45,0.51332,0.52322
C120,N-TiO2,1.25,8.5,105,none,1,60,0.39367,0.40286
C120,N-TiO2,1.25,8.5,105,none,1,90,0.21857,0.23207
C120,N-TiO2,1.25,8.5,105,none,1,120,0.14742,0.15536
C120,N-TiO2,1.25,8.5,105,none,2,0,1.00773,1.05671
C120,N-TiO2,1.25,8.5,105,none,2,5,0.94896,0.99695
C120,N-TiO2,1.25,8.5,105,none,2,10,0.85224,0.9043
C120,N-TiO2,1.25,8.5,105,none,2,20,0.72454,0.77401
C120,N-TiO2,1.25,8.5,105,none,2,30,0.62708,0.65142
C120,N-TiO2,1.25,8.5,105,none,2,45,0.44723,0.47668
C120,N-TiO2,1.25,8.5,105,none,2,60,0.33617,0.35323
C120,N-TiO2,1.25,8.5,105,none,2,90,0.22738,0.24214
C120,N-TiO2,1.25,8.5,105,none,2,120,0.15535,0.16226
C120,N-TiO2,1.25,8.5,105,none,3,0,0.98489,1.03623
C120,N-TiO2,1.25,8.5,105,none,3,5,0.91219,0.95404
C120,N-TiO2,1.25,8.5,105,none,3,10,0.82016,0.86587
C120,N-TiO2,1.25,8.5,105,none,3,20,0.76332,0.79747
C120,N-TiO2,1.25,8.5,105,none,3,30,0.60299,0.63898
C120,N-TiO2,1.25,8.5,105,none,3,45,0.4861,0.50878
C120,N-TiO2,1.25,8.5,105,none,3,60,0.33784,0.35852
C120,N-TiO2,1.25,8.5,105,none,3,90,0.22104,0.23086
C120,N-TiO2,1.25,8.5,105,none,3,120,0.12444,0.13162
C121,N-TiO2/H2O2,0.25,4.0,55,none,1,0,0.97009,1.01427
C121,N-TiO2/H2O2,0.25,4.0,55,none,1,5,0.87364,0.92074
C121,N-TiO2/H2O2,0.25,4.0,55,none,1,10,0.79501,0.83806
C121,N-TiO2/H2O2,0.25,4.0,55,none,1,20,0.70232,0.73897
C121,N-TiO2/H2O2,0.25,4.0,55,none,1,30,0.58362,0.61426
C121,N-TiO2/H2O2,0.25,4.0,55,none,1,45,0.46204,0.48162
C121,N-TiO2/H2O2,0.25,4.0,55,none,1,60,0.32457,0.33146
C121,N-TiO2/H2O2,0.25,4.0,55,none,1,90,0.20287,0.21587
C121,N-TiO2/H2O2,0.25,4.0,55,none,1,120,0.11604,0.11332
C121,N-TiO2/H2O2,0.25,4.0,55,none,2,0,1.02447,1.08709
C121,N-TiO2/H2O2,0.25,4.0,55,none,2,5,0.9653,1.0203
C121,N-TiO2/H2O2,0.25,4.0,55,none,2,10,0.83539,0.87758
C121,N-TiO2/H2O2,0.25,4.0,55,none,2,20,0.73962,0.77315
C121,N-TiO2/H2O2,0.25,4.0,55,none,2,30,0.60458,0.63939
C121,N-TiO2/H2O2,0.25,4.0,55,none,2,45,0.47495,0.48996
C121,N-TiO2/H2O2,0.25,4.0,55,none,2,60,0.34528,0.35424
C121,N-TiO2/H2O2,0.25,4.0,55,none,2,90,0.2074,0.23318
C121,N-TiO2/H2O2,0.25,4.0,55,none,2,120,0.11913,0.11685
C121,N-TiO2/H2O2,0.25,4.0,55,none,3,0,0.99192,1.03921
C121,N-TiO2/H2O2,0.25,4.0,55,none,3,5,0.91528,0.96993
C121,N-TiO2/H2O2,0.25,4.0,55,none,3,10,0.81816,0.84668
C121,N-TiO2/H2O2,0.25,4.0,55,none,3,20,0.69053,0.72099
C121,N-TiO2/H2O2,0.25,4.0,55,none,3,30,0.60603,0.62873
C121,N-TiO2/H2O2,0.25,4.0,55,none,3,45,0.44203,0.46451
C121,N-TiO2/H2O2,0.25,4.0,55,none,3,60,0.32998,0.34538
C121,N-TiO2/H2O2,0.25,4.0,55,none,3,90,0.19539,0.20964
C121,N-TiO2/H2O2,0.25,4.0,55,none,3,120,0.12265,0.13232
C122,N-TiO2/H2O2,0.25,4.0,80,none,1,0,1.00226,1.05548
C122,N-TiO2/H2O2,0.25,4.0,80,none,1,5,0.91039,0.96044
C122,N-TiO2/H2O2,0.25,4.0,80,none,1,10,0.83125,0.88177
C122,N-TiO2/H2O2,0.25,4.0,80,none,1,20,0.63939,0.66941
C122,N-TiO2/H2O2,0.25,4.0,80,none,1,30,0.56111,0.57987
C122,N-TiO2/H2O2,0.25,4.0,80,none,1,45,0.44009,0.4499
C122,N-TiO2/H2O2,0.25,4.0,80,none,1,60,0.30119,0.30997
C122,N-TiO2/H2O2,0.25,4.0,80,none,1,90,0.15443,0.16172
C122,N-TiO2/H2O2,0.25,4.0,80,none,1,120,0.07415,0.07783
C122,N-TiO2/H2O2,0.25,4.0,80,none,2,0,0.97474,1.03581
C122,N-TiO2/H2O2,0.25,4.0,80,none,2,5,0.89056,0.95118
C122,N-TiO2/H2O2,0.25,4.0,80,none,2,10,0.84031,0.88224
C122,N-TiO2/H2O2,0.25,4.0,80,none,2,20,0.66578,0.70059
C122,N-TiO2/H2O2,0.25,4.0,80,none,2,30,0.5711,0.60123
C122,N-TiO2/H2O2,0.25,4.0,80,none,2,45,0.44041,0.46337
C122,N-TiO2/H2O2,0.25,4.0,80,none,2,60,0.27333,0.27849
C122,N-TiO2/H2O2,0.25,4.0,80,none,2,90,0.15728,0.15692
C122,N-TiO2/H2O2,0.25,4.0,80,none,2,120,0.14683,0.15805
C122,N-TiO2/H2O2,0.25,4.0,80,none,3,0,0.98646,1.02679
C122,N-TiO2/H2O2,0.25,4.0,80,none,3,5,0.89979,0.94529
C122,N-TiO2/H2O2,0.25,4.0,80,none,3,10,0.84928,0.89611
C122,N-TiO2/H2O2,0.25,4.0,80,none,3,20,0.67291,0.69464
C122,N-TiO2/H2O2,0.25,4.0,80,none,3,30,0.52409,0.54725
C122,N-TiO2/H2O2,0.25,4.0,80,none,3,45,0.42395,0.44887
C122,N-TiO2/H2O2,0.25,4.0,80,none,3,60,0.34642,0.36239
C122,N-TiO2/H2O2,0.25,4.0,80,none,3,90,0.16535,0.16689
C122,N-TiO2/H2O2,0.25,4.0,80,none,3,120,0.12169,0.12161
C123,N-TiO2/H2O2,0.25,4.0,105,none,1,0,0.99249,1.04723
C123,N-TiO2/H2O2,0.25,4.0,105,none,1,5,0.9162,0.96945
C123,N-TiO2/H2O2,0.25,4.0,105,none,1,10,0.83677,0.89741
C123,N-TiO2/H2O2,0.25,4.0,105,none,1,20,0.68588,0.73919
C123,N-TiO2/H2O2,0.25,4.0,105,none,1,30,0.50475,0.53169
C123,N-TiO2/H2O2,0.25,4.0,105,none,1,45,0.34866,0.36026
C123,N-TiO2/H2O2,0.25,4.0,105,none,1,60,0.29391,0.31827
C123,N-TiO2/H2O2,0.25,4.0,105,none,1,90,0.13561,0.14575
C123,N-TiO2/H2O2,0.25,4.0,105,none,1,120,0.08127,0.07739
C123,N-TiO2/H2O2,0.25,4.0,105,none,2,0,1.01637,1.06876
C123,N-TiO2/H2O2,0.25,4.0,105,none,2,5,0.8992,0.93064
C123,N-TiO2/H2O2,0.25,4.0,105,none,2,10,0.81628,0.85929
C123,N-TiO2/H2O2,0.25,4.0,105,none,2,20,0.65683,0.68922
C123,N-TiO2/H2O2,0.25,4.0,105,none,2,30,0.51048,0.53423
C123,N-TiO2/H2O2,0.25,4.0,105,none,2,45,0.38986,0.40837
C123,N-TiO2/H2O2,0.25,4.0,105,none,2,60,0.28229,0.29211
C123,N-TiO2/H2O2,0.25,4.0,105,none,2,90,0.16995,0.1778
C123,N-TiO2/H2O2,0.25,4.0,105,none,2,120,0.09668,0.10171
C123,N-TiO2/H2O2,0.25,4.0,105,none,3,0,0.98646,1.03571
C123,N-TiO2/H2O2,0.25,4.0,105,none,3,5,0.91564,0.97244
C123,N-TiO2/H2O2,0.25,4.0,105,none,3,10,0.79401,0.83202
C123,N-TiO2/H2O2,0.25,4.0,105,none,3,20,0.71327,0.75197
C123,N-TiO2/H2O2,0.25,4.0,105,none,3,30,0.52173,0.55263
C123,N-TiO2/H2O2,0.25,4.0,105,none,3,45,0.39158,0.41804
C123,N-TiO2/H2O2,0.25,4.0,105,none,3,60,0.2871,0.28524
C123,N-TiO2/H2O2,0.25,4.0,105,none,3,90,0.18741,0.18447
C123,N-TiO2/H2O2,0.25,4.0,105,none,3,120,0.10782,0.10684
C124,N-TiO2/H2O2,0.25,5.5,55,none,1,0,0.99851,1.05671
C124,N-TiO2/H2O2,0.25,5.5,55,none,1,5,0.89528,0.93788
C124,N-TiO2/H2O2,0.25,5.5,55,none,1,10,0.79389,0.83553
C124,N-TiO2/H2O2,0.25,5.5,55,none,1,20,0.65656,0.69412
C124,N-TiO2/H2O2,0.25,5.5,55,none,1,30,0.53323,0.56366
C124,N-TiO2/H2O2,0.25,5.5,55,none,1,45,0.387,0.40422
C124,N-TiO2/H2O2,0.25,5.5,55,none,1,60,0.33375,0.33991
C124,N-TiO2/H2O2,0.25,5.5,55,none,1,90,0.15555,0.16665
C124,N-TiO2/H2O2,0.25,5.5,55,none,1,120,0.04806,0.03698
C124,N-TiO2/H2O2,0.25,5.5,55,none,2,0,1.01371,1.06726
C124,N-TiO2/H2O2,0.25,5.5,55,none,2,5,0.90334,0.96612
C124,N-TiO2/H2O2,0.25,5.5,55,none,2,10,0.86292,0.91389
C124,N-TiO2/H2O2,0.25,5.5,55,none,2,20,0.67617,0.71291
C124,N-TiO2/H2O2,0.25,5.5,55,none,2,30,0.58664,0.6042
C124,N-TiO2/H2O2,0.25,5.5,55,none,2,45,0.41736,0.44101
C124,N-TiO2/H2O2,0.25,5.5,55,none,2,60,0.30914,0.31188
C124,N-TiO2/H2O2,0.25,5.5,55,none,2,90,0.16542,0.16377
C124,N-TiO2/H2O2,0.25,5.5,55,none,2,120,0.10886,0.11186
C124,N-TiO2/H2O2,0.25,5.5,55,none,3,0,0.97786,1.03729
C124,N-TiO2/H2O2,0.25,5.5,55,none,3,5,0.8774,0.93392
C124,N-TiO2/H2O2,0.25,5.5,55,none,3,10,0.81782,0.85897
C124,N-TiO2/H2O2,0.25,5.5,55,none,3,20,0.6849,0.73106
C124,N-TiO2/H2O2,0.25,5.5,55,none,3,30,0.55289,0.5777
C124,N-TiO2/H2O2,0.25,5.5,55,none,3,45,0.39804,0.40651
C124,N-TiO2/H2O2,0.25,5.5,55,none,3,60,0.30428,0.32589
C124,N-TiO2/H2O2,0.25,5.5,55,none,3,90,0.18089,0.18347
C124,N-TiO2/H2O2,0.25,5.5,55,none,3,120,0.0973,0.08481
C125,N-TiO2/H2O2,0.25,5.5,80,none,1,0,1.01197,1.06923
C125,N-TiO2/H2O2,0.25,5.5,80,none,1,5,0.88092,0.91827
C125,N-TiO2/H2O2,0.25,5.5,80,none,1,10,0.78633,0.82251
C125,N-TiO2/H2O2,0.25,5.5,80,none,1,20,0.67856,0.71095
C125,N-TiO2/H2O2,0.25,5.5,80,none,1,30,0.49083,0.52623
C125,N-TiO2/H2O2,0.25,5.5,80,none,1,45,0.35578,0.37455
C125,N-TiO2/H2O2,0.25,5.5,80,none,1,60,0.27394,0.28622
C125,N-TiO2/H2O2,0.25,5.5,80,none,1,90,0.1615,0.16964
C125,N-TiO2/H2O2,0.25,5.5,80,none,1,120,0.08567,0.08894
C125,N-TiO2/H2O2,0.25,5.5,80,none,2,0,1.04596,1.09735
C125,N-TiO2/H2O2,0.25,5.5,80,none,2,5,0.91608,0.96537
C125,N-TiO2/H2O2,0.25,5.5,80,none,2,10,0.82166,0.86459
C125,N-TiO2/H2O2,0.25,5.5,80,none,2,20,0.67935,0.70062
C125,N-TiO2/H2O2,0.25,5.5,80,none,2,30,0.55016,0.57473
C125,N-TiO2/H2O2,0.25,5.5,80,none,2,45,0.34974,0.37447
C125,N-TiO2/H2O2,0.25,5.5,80,none,2,60,0.30078,0.32381
C125,N-TiO2/H2O2,0.25,5.5,80,none,2,90,0.12602,0.13283
C125,N-TiO2/H2O2,0.25,5.5,80,none,2,120,0.08395,0.09506
C125,N-TiO2/H2O2,0.25,5.5,80,none,3,0,1.00528,1.05788
C125,N-TiO2/H2O2,0.25,5.5,80,none,3,5,0.88021,0.93604
C125,N-TiO2/H2O2,0.25,5.5,80,none,3,10,0.85995,0.90605
C125,N-TiO2/H2O2,0.25,5.5,80,none,3,20,0.6475,0.67007
C125,N-TiO2/H2O2,0.25,5.5,80,none,3,30,0.50693,0.5331
C125,N-TiO2/H2O2,0.25,5.5,80,none,3,45,0.37813,0.39693
C125,N-TiO2/H2O2,0.25,5.5,80,none,3,60,0.25845,0.27299
C125,N-TiO2/H2O2,0.25,5.5,80,none,3,90,0.19191,0.20143
C125,N-TiO2/H2O2,0.25,5.5,80,none,3,120,0.05882,0.05287
C126,N-TiO2/H2O2,0.25,5.5,105,none,1,0,0.99306,1.04798
C126,N-TiO2/H2O2,0.25,5.5,105,none,1,5,0.92571,0.97595
C126,N-TiO2/H2O2,0.25,5.5,105,none,1,10,0.8006,0.84971
C126,N-TiO2/H2O2,0.25,5.5,105,none,1,20,0.62784,0.65799
C126,N-TiO2/H2O2,0.25,5.5,105,none,1,30,0.51183,0.54701
C126,N-TiO2/H2O2,0.25,5.5,105,none,1,45,0.36576,0.39154
C126,N-TiO2/H2O2,0.25,5.5,105,none,1,60,0.27033,0.2753
C126,N-TiO2/H2O2,0.25,5.5,105,none,1,90,0.12582,0.13886
C126,N-TiO2/H2O2,0.25,5.5,105,none,1,120,0.0721,0.06973
C126,N-TiO2/H2O2,0.25,5.5,105,none,2,0,1.02629,1.07996
C126,N-TiO2/H2O2,0.25,5.5,105,none,2,5,0.89647,0.94767
C126,N-TiO2/H2O2,0.25,5.5,105,none,2,10,0.77788,0.81978
C126,N-TiO2/H2O2,0.25,5.5,105,none,2,20,0.6071,0.64186
C126,N-TiO2/H2O2,0.25,5.5,105,none,2,30,0.48641,0.51265
C126,N-TiO2/H2O2,0.25,5.5,105,none,2,45,0.33073,0.34268
C126,N-TiO2/H2O2,0.25,5.5,105,none,2,60,0.22391,0.25045
C126,N-TiO2/H2O2,0.25,5.5,105,none,2,90,0.12394,0.12164
C126,N-TiO2/H2O2,0.25,5.5,105,none,2,120,0.08534,0.08222
C126,N-TiO2/H2O2,0.25,5.5,105,none,3,0,1.00386,1.04041
C126,N-TiO2/H2O2,0.25,5.5,105,none,3,5,0.88595,0.91997
C126,N-TiO2/H2O2,0.25,5.5,105,none,3,10,0.77659,0.81755
C126,N-TiO2/H2O2,0.25,5.5,105,none,3,20,0.64441,0.68528
C126,N-TiO2/H2O2,0.25,5.5,105,none,3,30,0.48279,0.51397
C126,N-TiO2/H2O2,0.25,5.5,105,none,3,45,0.36238,0.37561
C126,N-TiO2/H2O2,0.25,5.5,105,none,3,60,0.22499,0.24038
C126,N-TiO2/H2O2,0.25,5.5,105,none,3,90,0.0639,0.06145
C126,N-TiO2/H2O2,0.25,5.5,105,none,3,120,0.06993,0.07371
C127,N-TiO2/H2O2,0.25,7.0,55,none,1,0,1.00666,1.05386
C127,N-TiO2/H2O2,0.25,7.0,55,none,1,5,0.88535,0.93122
C127,N-TiO2/H2O2,0.25,7.0,55,none,1,10,0.77345,0.81482
C127,N-TiO2/H2O2,0.25,7.0,55,none,1,20,0.70302,0.73719
C127,N-TiO2/H2O2,0.25,7.0,55,none,1,30,0.51445,0.52632
C127,N-TiO2/H2O2,0.25,7.0,55,none,1,45,0.4229,0.45508
C127,N-TiO2/H2O2,0.25,7.0,55,none,1,60,0.23679,0.24282
C127,N-TiO2/H2O2,0.25,7.0,55,none,1,90,0.15587,0.16249
C127,N-TiO2/H2O2,0.25,7.0,55,none,1,120,0.13263,0.13975
C127,N-TiO2/H2O2,0.25,7.0,55,none,2,0,1.0044,1.05111
C127,N-TiO2/H2O2,0.25,7.0,55,none,2,5,0.92132,0.97189
C127,N-TiO2/H2O2,0.25,7.0,55,none,2,10,0.80193,0.85757
C127,N-TiO2/H2O2,0.25,7.0,55,none,2,20,0.66818,0.70789
C127,N-TiO2/H2O2,0.25,7.0,55,none,2,30,0.50176,0.52944
C127,N-TiO2/H2O2,0.25,7.0,55,none,2,45,0.33865,0.35869
C127,N-TiO2/H2O2,0.25,7.0,55,none,2,60,0.27981,0.28151
C127,N-TiO2/H2O2,0.25,7.0,55,none,2,90,0.16066,0.15427
C127,N-TiO2/H2O2,0.25,7.0,55,none,2,120,0.0921,0.09757
C127,N-TiO2/H2O2,0.25,7.0,55,none,3,0,0.97296,1.0183
C127,N-TiO2/H2O2,0.25,7.0,55,none,3,5,0.92027,0.97847
C127,N-TiO2/H2O2,0.25,7.0,55,none,3,10,0.77319,0.80539
C127,N-TiO2/H2O2,0.25,7.0,55,none,3,20,0.64571,0.67684
C127,N-TiO2/H2O2,0.25,7.0,55,none,3,30,0.53627,0.53979
C127,N-TiO2/H2O2,0.25,7.0,55,none,3,45,0.35456,0.37019
C127,N-TiO2/H2O2,0.25,7.0,55,none,3,60,0.30258,0.32391
C127,N-TiO2/H2O2,0.25,7.0,55,none,3,90,0.13986,0.14405
C127,N-TiO2/H2O2,0.25,7.0,55,none,3,120,0.11381,0.11149
C128,N-TiO2/H2O2,0.25,7.0,80,none,1,0,0.98957,1.03126
C128,N-TiO2/H2O2,0.25,7.0,80,none,1,5,0.88287,0.92031
C128,N-TiO2/H2O2,0.25,7.0,80,none,1,10,0.79585,0.8433
C128,N-TiO2/H2O2,0.25,7.0,80,none,1,20,0.61983,0.66671
C128,N-TiO2/H2O2,0.25,7.0,80,none,1,30,0.50236,0.53326
C128,N-TiO2/H2O2,0.25,7.0,80,none,1,45,0.33989,0.36031
C128,N-TiO2/H2O2,0.25,7.0,80,none,1,60,0.2295,0.24936
C128,N-TiO2/H2O2,0.25,7.0,80,none,1,90,0.14779,0.15226
C128,N-TiO2/H2O2,0.25,7.0,80,none,1,120,0.05291,0.05295
C128,N-TiO2/H2O2,0.25,7.0,80,none,2,0,1.01441,1.06237
C128,N-TiO2/H2O2,0.25,7.0,80,none,2,5,0.92956,0.9785
C128,N-TiO2/H2O2,0.25,7.0,80,none,2,10,0.80608,0.83598
C128,N-TiO2/H2O2,0.25,7.0,80,none,2,20,0.66625,0.69009
C128,N-TiO2/H2O2,0.25,7.0,80,none,2,30,0.49917,0.52204
C128,N-TiO2/H2O2,0.25,7.0,80,none,2,45,0.36402,0.38496
C128,N-TiO2/H2O2,0.25,7.0,80,none,2,60,0.26956,0.28187
C128,N-TiO2/H2O2,0.25,7.0,80,none,2,90,0.15082,0.15589
C128,N-TiO2/H2O2,0.25,7.0,80,none,2,120,0.07438,0.08635
C128,N-TiO2/H2O2,0.25,7.0,80,none,3,0,0.99982,1.05393
C128,N-TiO2/H2O2,0.25,7.0,80,none,3,5,0.88155,0.94629
C128,N-TiO2/H2O2,0.25,7.0,80,none,3,10,0.81302,0.83341
C128,N-TiO2/H2O2,0.25,7.0,80,none,3,20,0.63721,0.66102
C128,N-TiO2/H2O2,0.25,7.0,80,none,3,30,0.49742,0.53165
C128,N-TiO2/H2O2,0.25,7.0,80,none,3,45,0.37336,0.37921
C128,N-TiO2/H2O2,0.25,7.0,80,none,3,60,0.29039,0.29878
C128,N-TiO2/H2O2,0.25,7.0,80,none,3,90,0.11471,0.12811
C128,N-TiO2/H2O2,0.25,7.0,80,none,3,120,0.06859,0.05754
C129,N-TiO2/H2O2,0.25,7.0,105,none,1,0,1.02842,1.07961
C129,N-TiO2/H2O2,0.25,7.0,105,none,1,5,0.89636,0.9476
C129,N-TiO2/H2O2,0.25,7.0,105,none,1,10,0.78505,0.82534
C129,N-TiO2/H2O2,0.25,7.0,105,none,1,20,0.60587,0.6527
C129,N-TiO2/H2O2,0.25,7.0,105,none,1,30,0.47149,0.48601
C129,N-TiO2/H2O2,0.25,7.0,105,none,1,45,0.30531,0.32123
C129,N-TiO2/H2O2,0.25,7.0,105,none,1,60,0.24209,0.25927
C129,N-TiO2/H2O2,0.25,7.0,105,none,1,90,0.14291,0.16923
C129,N-TiO2/H2O2,0.25,7.0,105,none,1,120,0.05057,0.0695
C129,N-TiO2/H2O2,0.25,7.0,105,none,2,0,1.005,1.07099
C129,N-TiO2/H2O2,0.25,7.0,105,none,2,5,0.88497,0.91935
C129,N-TiO2/H2O2,0.25,7.0,105,none,2,10,0.75077,0.78771
C129,N-TiO2/H2O2,0.25,7.0,105,none,2,20,0.61496,0.65331
C129,N-TiO2/H2O2,0.25,7.0,105,none,2,30,0.53831,0.55982
C129,N-TiO2/H2O2,0.25,7.0,105,none,2,45,0.32206,0.33557
C129,N-TiO2/H2O2,0.25,7.0,105,none,2,60,0.25038,0.28001
